Origin,Dest,flights,delay_rate,avg_arr_delay,avg_risk,distance,route_share_to_dest,route_share_from_origin
DFW,ORD,1371,0.19474835886214442,14.831509846827133,0.20716497255307023,802.0,0.04470166286273231,0.04970633021535784
DFW,PHL,747,0.2838018741633199,17.203480589022757,0.26302061289742856,1303.0,0.05076107637945094,0.027082880139221232
DFW,PHX,1298,0.2765793528505393,20.478428351309706,0.3032643182795896,868.0,0.05183499061539076,0.0470596766006816
DFW,SAN,899,0.2903225806451613,18.27919911012236,0.30950979263408274,1171.0,0.06367757472729849,0.032593720542382715
DFW,SEA,926,0.234341252699784,14.748380129589632,0.26525857142073594,1660.0,0.05383407941398756,0.03357261982452324
DFW,SFO,902,0.3902439024390244,24.89911308203991,0.38136840344590367,1464.0,0.04670429244550303,0.032702487129287215
DFW,SLC,974,0.23819301848049282,19.20328542094456,0.24138494196682658,989.0,0.06106200238229578,0.03531288521499529
DFW,TPA,765,0.3241830065359477,25.359477124183005,0.3245579285872734,929.0,0.04957874270900842,0.02773547966064825
DTW,ATL,1171,0.1699402220324509,13.75064047822374,0.1833992236129638,594.0,0.033866443011250254,0.0677426819391415
DTW,AUS,258,0.17054263565891473,10.108527131782946,0.16640002529991166,1149.0,0.01732473811442385,0.014925373134328358
DTW,BNA,481,0.12266112266112267,8.785862785862786,0.16525016246979743,456.0,0.02928997686030934,0.0278259863473331
DTW,BOS,604,0.22682119205298013,15.663907284768213,0.2252094318113901,632.0,0.025725116061161037,0.034941571213698945
DTW,BWI,444,0.17117117117117117,10.972972972972974,0.21513551914975554,409.0,0.035559827006247,0.02568552585907671
DTW,CLT,810,0.13950617283950617,13.25679012345679,0.16718634477911176,500.0,0.03779042642530559,0.046858729607775075
DTW,DCA,656,0.18597560975609756,14.925304878048781,0.18718409154877302,405.0,0.036833239752947784,0.037949785953951175
DTW,DEN,689,0.1567489114658926,9.269956458635704,0.1754799931471256,1123.0,0.022058588122298703,0.03985884530834201
DTW,DFW,763,0.22804718217562253,15.73132372214941,0.2342178231295411,986.0,0.027708174456186223,0.044139766284854796
DTW,EWR,745,0.13020134228187918,11.86040268456376,0.1422009273959314,488.0,0.04034441676594823,0.043098461182459795
DTW,FLL,704,0.2684659090909091,16.629261363636363,0.23076551114234164,1127.0,0.03884780929257256,0.04072659956033785
DTW,IAH,477,0.1719077568134172,11.31236897274633,0.19433879823265998,1075.0,0.026181458916515726,0.027594585213467547
DTW,JFK,451,0.17738359201773837,14.572062084257206,0.19953884502180766,509.0,0.02606785734928617,0.026090477843341432
DTW,LAS,637,0.21350078492935637,17.836734693877553,0.2309945006068404,1749.0,0.025896414342629483,0.036850630568089786
DTW,LAX,546,0.16483516483516483,11.41025641025641,0.16283499493537207,1979.0,0.018752575903283417,0.031586254772648384
DTW,LGA,960,0.15416666666666667,11.875,0.16175877174831446,502.0,0.04711193993227659,0.055536272127733426
DTW,MCO,1117,0.25693822739480754,22.139659803043866,0.2278744896621012,957.0,0.04073074679113185,0.0646187666319565
DTW,MDW,493,0.19878296146044624,14.15212981744422,0.2205718205194131,228.0,0.04807879851765165,0.02852018974892977
DTW,MIA,530,0.2622641509433962,18.422641509433962,0.24172397925420663,1145.0,0.025029515938606847,0.03066065023718616
DTW,MSP,522,0.11494252873563218,8.745210727969349,0.1419330603440348,528.0,0.0344622697563874,0.03019784796945505
DTW,ORD,1149,0.185378590078329,18.36118363794604,0.18827059490626952,235.0,0.0374633192044343,0.06646997570288095
DTW,PHL,654,0.16972477064220184,17.47553516819572,0.20513358819862326,453.0,0.04444142430008154,0.03783408538701839
DTW,PHX,513,0.2124756335282651,22.951267056530213,0.2269006930134086,1671.0,0.020486402300227628,0.02967719541825755
DTW,SAN,203,0.1724137931034483,12.733990147783251,0.14987114667565904,1956.0,0.014378807196486754,0.011743607543676964
DTW,SEA,385,0.14285714285714285,9.711688311688311,0.15381663442462867,1927.0,0.022382419626765886,0.022272359134559758
DTW,SFO,282,0.24113475177304963,16.0177304964539,0.20038800332967113,2079.0,0.014601563713560814,0.016313779937521693
DTW,SLC,351,0.1225071225071225,8.242165242165242,0.15339137967963523,1481.0,0.022004889975550123,0.020305449496702533
DTW,TPA,691,0.276410998552822,23.924746743849493,0.2323917445264241,983.0,0.04478289047310434,0.03997454587527479
EWR,ATL,1350,0.16592592592592592,13.364444444444445,0.15449647038807807,746.0,0.039043294675651444,0.07316676602894152
EWR,AUS,407,0.18181818181818182,11.38083538083538,0.18659909761308038,1504.0,0.027330110126242278,0.022058425017614222
EWR,BNA,398,0.13316582914572864,8.92713567839196,0.15673441971024063,748.0,0.024235781269029352,0.021570646577421276
EWR,BOS,907,0.16207276736493936,11.362734288864388,0.14050543427375856,200.0,0.03863026534349845,0.049157227250555525
EWR,CLT,848,0.16745283018867924,14.62382075471698,0.17625280086672185,529.0,0.039563310627974246,0.04595956858706845
EWR,DCA,42,0.19047619047619047,10.238095238095237,0.1601417391827637,199.0,0.0023582257158899496,0.0022762993875670694
EWR,DEN,601,0.129783693843594,7.797004991680533,0.1433368857998515,1605.0,0.01924123579318073,0.032572760283995444
EWR,DFW,817,0.17258261933904528,17.11750305997552,0.18603164188178878,1372.0,0.02966917238624396,0.04427944284862609
EWR,DTW,742,0.1334231805929919,13.022911051212938,0.15182475021448097,488.0,0.04289265275449448,0.04021462251368489
EWR,FLL,1462,0.246922024623803,19.722298221614228,0.19540614491382804,1065.0,0.08067542213883677,0.07923689772912038
EWR,IAH,784,0.19770408163265307,12.114795918367347,0.16520773314633036,1400.0,0.04303199956089796,0.04249092190125196
EWR,LAS,690,0.1753623188405797,12.410144927536232,0.17370776946902097,2227.0,0.02805106106187495,0.037396347081459
EWR,LAX,1266,0.1966824644549763,14.424960505529226,0.17425037889845135,2454.0,0.04348124742409672,0.06861416725380738
EWR,MCO,1760,0.23522727272727273,18.50965909090909,0.19745882000021026,937.0,0.06417736289381563,0.09538778385995339
EWR,MIA,1190,0.2529411764705882,17.899159663865547,0.23381029909995307,1085.0,0.05619834710743802,0.0644951493144003
EWR,MSP,501,0.1157684630738523,12.303393213572853,0.12111631404353244,1008.0,0.03307585660526837,0.027152999837407186
EWR,ORD,1251,0.1806554756195044,13.858513189448441,0.18338673870569427,719.0,0.04078904466905771,0.06780120318681915
EWR,PHL,94,0.0425531914893617,2.75531914893617,0.1137220102792681,80.0,0.006387605327534656,0.0050945748197929654
EWR,PHX,721,0.15950069348127602,11.54368932038835,0.15864342231199105,2133.0,0.02879277984106066,0.03907647281990136
EWR,SAN,322,0.15838509316770186,10.335403726708075,0.1491849778439485,2425.0,0.022807763139254852,0.0174516286380142
EWR,SEA,358,0.13128491620111732,7.614525139664805,0.14166085955696225,2402.0,0.020812743445148538,0.019402742398785974
EWR,SFO,856,0.2523364485981308,18.48247663551402,0.22316861746626335,2565.0,0.04432247708797183,0.046393149422795515
EWR,SLC,387,0.16795865633074936,15.361757105943152,0.1473335710464553,1969.0,0.02426180176791424,0.02097447292829657
EWR,TPA,697,0.18938307030129126,12.99139167862267,0.16678275747288088,997.0,0.04517174335709657,0.03777573031272018
FLL,ATL,2127,0.3013634226610249,21.389750822755055,0.2585975473554335,581.0,0.061514879833415276,0.11735172413793103
FLL,AUS,377,0.4376657824933687,26.29177718832891,0.366768570766266,1105.0,0.025315605694332527,0.0208
FLL,BNA,610,0.28032786885245903,18.885245901639344,0.2658475154256574,793.0,0.0371452928997686,0.0336551724137931
FLL,BOS,857,0.31971995332555425,26.50291715285881,0.30406741973374524,1237.0,0.03650070275565399,0.047282758620689654
FLL,BWI,1004,0.3047808764940239,20.102589641434264,0.29522950795663855,925.0,0.08041005926637834,0.05539310344827586
FLL,CLT,1013,0.25666337611056267,19.72852912142152,0.27093462635106186,632.0,0.047261360455351314,0.055889655172413795
FLL,DAL,225,0.4088888888888889,26.377777777777776,0.3270474220974864,1108.0,0.02524685816876122,0.012413793103448275
FLL,DCA,745,0.28187919463087246,23.746308724832215,0.28172541769300635,899.0,0.04183043234138124,0.04110344827586207
FLL,DEN,438,0.2602739726027397,22.13013698630137,0.19375658978376878,1703.0,0.014022730910837201,0.02416551724137931
FLL,DFW,775,0.35870967741935483,26.0,0.3206251577991058,1119.0,0.02814395177397683,0.04275862068965517
FLL,DTW,709,0.22566995768688294,15.170662905500706,0.19677125060470213,1127.0,0.040985028036302676,0.039117241379310344
FLL,EWR,1473,0.24100475220638154,19.43041412084182,0.21458325344303303,1065.0,0.07976822267951912,0.08126896551724137
FLL,IAH,700,0.30428571428571427,23.3,0.2659741397837387,966.0,0.038421428179373183,0.038620689655172416
FLL,JFK,963,0.2772585669781931,24.144340602284526,0.24749122417257458,1069.0,0.0556615224553494,0.05313103448275862
FLL,LAS,188,0.4627659574468085,29.30851063829787,0.4162129294628595,2173.0,0.007642897796568827,0.010372413793103448
FLL,LAX,578,0.3460207612456747,22.19031141868512,0.3048747507041273,2343.0,0.01985162797087512,0.031889655172413794
FLL,LGA,1316,0.28951367781155013,21.576747720364743,0.2692081592939283,1076.0,0.06458261765716249,0.07260689655172414
FLL,MCO,354,0.384180790960452,24.850282485875706,0.31667235520056075,177.0,0.012908401400233372,0.01953103448275862
FLL,MDW,330,0.3333333333333333,22.915151515151514,0.2806504249876243,1167.0,0.03218256290228204,0.01820689655172414
FLL,MSP,262,0.17938931297709923,21.828244274809162,0.15539589788173366,1487.0,0.017297154552056514,0.014455172413793103
FLL,ORD,870,0.32298850574712645,32.202298850574714,0.29162876319655473,1182.0,0.028366481904140855,0.048
FLL,PHL,723,0.2959889349930844,25.93637621023513,0.3013672180114096,992.0,0.04913019842348464,0.039889655172413795
FLL,PHX,90,0.6111111111111112,31.42222222222222,0.4524696634324498,1972.0,0.003594105666706601,0.004965517241379311
FLL,SAN,168,0.3630952380952381,21.13095238095238,0.3349946264177245,2269.0,0.011899702507437314,0.009268965517241379
FLL,SEA,243,0.27983539094650206,25.045267489711936,0.17839563066950312,2717.0,0.014127085634556131,0.013406896551724138
FLL,SFO,473,0.4418604651162791,35.64904862579281,0.3363556154627067,2584.0,0.024491275306788175,0.026096551724137933
FLL,SLC,181,0.24861878453038674,15.591160220994475,0.2184178580630633,2084.0,0.011347250956052912,0.009986206896551724
FLL,TPA,333,0.2702702702702703,14.318318318318319,0.28349384061961014,197.0,0.021581335061568372,0.018372413793103448
IAH,ATL,1022,0.18395303326810175,13.76027397260274,0.19106201001069084,689.0,0.029557220117419094,0.05605836213043717
IAH,AUS,501,0.2055888223552894,14.019960079840319,0.21085757618080284,140.0,0.03364222401289283,0.02748066480171137
IAH,BNA,519,0.1676300578034682,12.369942196531792,0.20063868311698166,657.0,0.031603945926196565,0.028467994076024353
IAH,BOS,390,0.18717948717948718,13.138461538461538,0.19979273048866641,1597.0,0.016610588185186764,0.021392134276781306
IAH,BWI,181,0.11602209944751381,8.94475138121547,0.16481570145205654,1235.0,0.014496235784078168,0.009928144369480555
IAH,CLT,591,0.20812182741116753,19.402707275803724,0.2060100360581456,912.0,0.027573014836241486,0.032417311173276286
IAH,DAL,255,0.1411764705882353,9.494117647058824,0.1720107318795693,216.0,0.02861310592459605,0.01398716471943393
IAH,DCA,564,0.18262411347517732,15.567375886524824,0.18123484455643904,1208.0,0.03166760247052218,0.030936317261806814
IAH,DEN,1202,0.19550748752079866,15.16638935108153,0.20003009632726212,862.0,0.03848247158636146,0.065931654873567
IAH,DFW,1132,0.26325088339222613,23.65017667844523,0.25962953590373034,224.0,0.04110832697824745,0.06209204102901651
IAH,DTW,480,0.175,10.591666666666667,0.17550487346680238,1075.0,0.027747268628244406,0.026328780648346223
IAH,EWR,789,0.12927756653992395,8.949302915082383,0.14555215737623375,1400.0,0.042727174266219,0.043277933190719105
IAH,FLL,696,0.25287356321839083,23.544540229885058,0.24198361564832055,966.0,0.038406356914247874,0.03817673194010202
IAH,JFK,86,0.4418604651162791,43.75581395348837,0.32982814431160884,1417.0,0.004970810935784059,0.004717239866162032
IAH,LAS,995,0.21809045226130652,17.92462311557789,0.24112146230879325,1222.0,0.040450443125457355,0.05457736821896769
IAH,LAX,1153,0.212489158716392,14.54206418039896,0.18548235555455603,1379.0,0.03960021981041352,0.06324392518238166
IAH,LGA,774,0.20155038759689922,17.0,0.20423706146261683,1416.0,0.037984001570397996,0.04245515879545828
IAH,MCO,986,0.2281947261663286,22.57606490872211,0.22255359055013396,854.0,0.03595390898483081,0.0540837035818112
IAH,MDW,180,0.12777777777777777,12.833333333333334,0.17601419018044345,917.0,0.017554125219426564,0.009873292743129834
IAH,MIA,773,0.3053040103492885,21.707632600258734,0.2581463143969641,964.0,0.03650531286894923,0.042400307169107566
IAH,MSP,431,0.15081206496519722,13.220417633410673,0.1509900171696374,1034.0,0.02845447943487159,0.02364105095716088
IAH,ORD,1014,0.21203155818540434,18.429980276134124,0.2121976711141823,925.0,0.033061623736550375,0.0556195491196314
IAH,PHL,435,0.14022988505747128,13.708045977011494,0.16310043297951915,1325.0,0.0295596629518891,0.023860457462563767
IAH,PHX,635,0.2031496062992126,14.913385826771654,0.2140903917970411,1009.0,0.025358412203985464,0.034830782732708024
IAH,SAN,357,0.15966386554621848,9.711484593837534,0.1618369572913523,1303.0,0.02528686782830429,0.019582030607207503
IAH,SEA,382,0.18848167539267016,12.041884816753926,0.19829135201654366,1874.0,0.022208011162141737,0.020953321265975537
IAH,SFO,698,0.31805157593123207,27.359598853868196,0.2964622154455304,1635.0,0.03614145912079946,0.03828643519280347
IAH,SLC,565,0.18584070796460178,14.398230088495575,0.19293933907017485,1195.0,0.03542097674127014,0.030991168888157533
IAH,TPA,445,0.18876404494382024,14.804494382022472,0.15572014210960083,787.0,0.028839922229423203,0.024408973726070978
JFK,ATL,726,0.1928374655647383,18.55922865013774,0.19727019704551244,760.0,0.020996616247794777,0.04195561719833565
JFK,AUS,587,0.2231686541737649,16.315161839863713,0.23950428941399954,1521.0,0.03941713671770078,0.03392279241793805
JFK,BNA,440,0.1340909090909091,9.595454545454546,0.12281792372171456,765.0,0.0267933260260626,0.025427646786870088
JFK,BOS,1377,0.2222222222222222,17.0159767610748,0.20175201506226356,187.0,0.05864815366923634,0.07957697642163662
JFK,BWI,175,0.16,12.137142857142857,0.15540930342817194,184.0,0.014015697581291045,0.010113268608414239
JFK,CLT,744,0.1424731182795699,12.208333333333334,0.14783063927018303,541.0,0.03471120649435477,0.04299583911234397
JFK,DCA,535,0.08224299065420561,7.121495327102804,0.09806696958349881,213.0,0.0300393037619315,0.030917706888580674
JFK,DEN,304,0.20065789473684212,12.763157894736842,0.17725317185341713,1626.0,0.009732671682407556,0.01756819232547388
JFK,DFW,446,0.18385650224215247,16.251121076233183,0.21367288186552477,1391.0,0.016196390311217633,0.025774387424872862
JFK,DTW,451,0.1574279379157428,15.170731707317072,0.1528189051395477,509.0,0.02607087114862131,0.02606333795654184
JFK,FLL,951,0.3291272344900105,27.04311251314406,0.23504142573173292,1069.0,0.05247765147334731,0.05495839112343967
JFK,IAH,87,0.41379310344827586,25.655172413793103,0.29968580654810595,1417.0,0.004775234645150667,0.005027739251040222
JFK,LAS,665,0.14586466165413534,8.957894736842105,0.15145606666876305,2248.0,0.02703471826977803,0.03843042071197411
JFK,LAX,2250,0.14222222222222222,10.004,0.14395055446569113,2475.0,0.07727709850254155,0.13002773925104022
JFK,MCO,1050,0.28,21.077142857142857,0.23534149795401382,944.0,0.03828763127187865,0.06067961165048544
JFK,MIA,1446,0.26348547717842324,18.564315352697097,0.23192165521865188,1089.0,0.06828807556080284,0.08356449375866852
JFK,MSP,269,0.15613382899628253,14.211895910780669,0.1508453769820941,1029.0,0.01775929226909619,0.01554553860379103
JFK,ORD,612,0.184640522875817,17.405228758169933,0.19809494086335577,740.0,0.019954352787740465,0.03536754507628294
JFK,PHX,674,0.1394658753709199,12.86053412462908,0.1497545591541872,2153.0,0.02691585799289166,0.03895053166897827
JFK,SAN,489,0.15132924335378323,9.576687116564417,0.14532522201300224,2446.0,0.034636634084147896,0.028259361997226076
JFK,SEA,564,0.12588652482269502,10.02482269503546,0.1238292293937871,2422.0,0.03278879134934015,0.03259361997226075
JFK,SFO,1373,0.22723962126729788,14.600873998543335,0.22147382923078737,2586.0,0.07109201056283332,0.07934581599630143
JFK,SLC,546,0.16117216117216118,9.30952380952381,0.1492439401187275,1990.0,0.034229828850855744,0.03155339805825243
JFK,TPA,543,0.24677716390423574,19.23204419889503,0.1984865307638483,1005.0,0.03519118600129618,0.03138002773925104
LAS,ATL,1147,0.1935483870967742,12.603312990409764,0.18655535690075012,1747.0,0.03317233999479423,0.04647864494691628
LAS,AUS,817,0.2350061199510404,16.76499388004896,0.23664959782141318,1090.0,0.05486167069567553,0.033106410568117355
LAS,BNA,416,0.25,17.47596153846154,0.2305823777755043,1587.0,0.02533187187918646,0.01685711970175865
LAS,BOS,355,0.18309859154929578,14.312676056338027,0.23477818205498233,2381.0,0.015119894373695642,0.014385282437798848
LAS,BWI,421,0.21377672209026127,12.05938242280285,0.1971854668111086,2106.0,0.03371776389556303,0.017059729313558637
LAS,CLT,638,0.16614420062695925,11.858934169278998,0.16994143406058873,1916.0,0.029765792665857983,0.02585298646567793
LAS,DAL,698,0.2507163323782235,15.127507163323783,0.2594920792545321,1067.0,0.0783213644524237,0.02828430180727774
LAS,DCA,90,0.3111111111111111,15.666666666666666,0.31895949186930017,2089.0,0.0050533408197641775,0.0036469730123997084
LAS,DEN,2096,0.23043893129770993,15.687977099236642,0.22780564299642084,628.0,0.06710421002080999,0.0849339492665532
LAS,DFW,1518,0.22397891963109354,22.33596837944664,0.2446124716629255,1055.0,0.05512583070051204,0.06151227814247508
LAS,DTW,634,0.18769716088328076,16.561514195583594,0.18044436882863538,1749.0,0.036649517313139486,0.025690898776237946
LAS,EWR,698,0.167621776504298,13.411174785100286,0.1945028833100226,2227.0,0.03779919852702263,0.02828430180727774
LAS,FLL,187,0.32085561497326204,29.871657754010695,0.2956062225345831,2173.0,0.010318949343339587,0.007577599481319394
LAS,IAH,1000,0.184,13.869,0.18418931570433114,1222.0,0.05488775454196169,0.040521922359996757
LAS,JFK,665,0.18345864661654135,11.654135338345865,0.20673973307200383,2248.0,0.03843708456158604,0.026947078369397845
LAS,LAX,2241,0.26639892904953144,17.238286479250334,0.2675798589491636,236.0,0.07696799010853139,0.09080962800875274
LAS,LGA,7,0.14285714285714285,9.857142857142858,0.22748735532376135,2242.0,0.00034352456200618345,0.0002836534565199773
LAS,MCO,297,0.32323232323232326,19.87878787878788,0.283959453062455,2039.0,0.01082992998833139,0.012035010940919038
LAS,MDW,706,0.24220963172804533,13.987252124645892,0.24157914875969685,1521.0,0.06885118002730642,0.02860847718615771
LAS,MIA,359,0.233983286908078,18.618384401114206,0.23168104605748724,2174.0,0.016953955135773316,0.014547370127238836
LAS,MSP,697,0.1606886657101865,10.715925394548064,0.1598712695133589,1299.0,0.04601571268237935,0.02824377988491774
LAS,ORD,1179,0.19168787107718405,15.583545377438508,0.18034452766097178,1514.0,0.03844147375285295,0.047775346462436176
LAS,PHL,301,0.11627906976744186,6.382059800664452,0.15463880606869837,2176.0,0.020453927697743953,0.012197098630359024
LAS,PHX,1710,0.22923976608187135,16.04327485380117,0.2736351704069555,255.0,0.06828800766742542,0.06929248723559446
LAS,SAN,1615,0.23034055727554179,13.907120743034056,0.2673187136861277,258.0,0.1143929735089956,0.06544290461139476
LAS,SEA,1551,0.2005157962604771,14.163120567375886,0.2100779959310563,867.0,0.09016917621068543,0.06284950158035497
LAS,SFO,1239,0.4213075060532688,29.740112994350284,0.36808120720239046,414.0,0.06415367886915549,0.05020666180403598
LAS,SLC,1180,0.19406779661016949,12.959322033898305,0.20724154186016178,368.0,0.07397655319415711,0.04781586838479617
LAS,TPA,216,0.3472222222222222,22.48611111111111,0.2802598845750644,1984.0,0.013998703823720026,0.0087527352297593
LAX,ATL,1158,0.21243523316062177,16.310017271157168,0.20404237013859525,1947.0,0.03349047054400324,0.03980475732160044
LAX,AUS,936,0.19658119658119658,15.182692307692308,0.1984450058901969,1242.0,0.06285253827558421,0.0321737934827444
LAX,BNA,451,0.19068736141906872,14.656319290465632,0.16854285252914872,1797.0,0.027463159176714165,0.015502543654612951
LAX,BOS,909,0.1573157315731573,11.082508250825082,0.16021492348016625,2611.0,0.038715447847012224,0.03124570328612677
LAX,BWI,359,0.22841225626740946,10.559888579387186,0.2100455403451307,2329.0,0.028752202466762775,0.012340162243915853
LAX,CLT,696,0.12931034482758622,12.619252873563218,0.14228907680281377,2125.0,0.03247177381729962,0.02392410284614327
LAX,DAL,527,0.2125237191650854,11.411764705882353,0.1893061648456394,1246.0,0.05913375224416517,0.018114945689536643
LAX,DCA,359,0.18384401114206128,11.01949860724234,0.17551016652745413,2311.0,0.020157215047725996,0.012340162243915853
LAX,DEN,1676,0.15572792362768498,10.624701670644392,0.15878134699479246,862.0,0.05365775572274692,0.05761033961226454
LAX,DFW,1600,0.211875,21.709375,0.19628274853940686,1235.0,0.0581036423720812,0.05499793757734085
LAX,DTW,546,0.1446886446886447,9.164835164835164,0.15875430070997576,1979.0,0.031562518064628016,0.018768046198267566
LAX,EWR,1269,0.17494089834515367,13.260047281323876,0.16869717644715476,2454.0,0.06872089245099101,0.04362023924102846
LAX,FLL,582,0.19759450171821305,12.00171821305842,0.18049417562755135,2343.0,0.03211566052312107,0.020005499793757733
LAX,IAH,1145,0.13100436681222707,9.695196506550218,0.14021827835634545,1379.0,0.06284647895054614,0.03935789907878454
LAX,JFK,2250,0.1791111111111111,15.312444444444445,0.17670289353014962,2475.0,0.13005028611062944,0.07734084971813557
LAX,LAS,2244,0.2825311942959002,18.75579322638146,0.28221874786148893,236.0,0.0912269290186194,0.07713460745222055
LAX,LGA,1,0.0,0.0,0.18875502008032127,2469.0,4.907493742945478e-05,3.437371098583803e-05
LAX,MCO,755,0.18543046357615894,14.590728476821193,0.14881743751521018,2218.0,0.027530630105017502,0.025952151794307713
LAX,MDW,280,0.18928571428571428,8.842857142857143,0.20553795710378844,1750.0,0.02730641700799688,0.009624639076034648
LAX,MIA,1011,0.26112759643916916,19.384767556874383,0.23419077027580865,2342.0,0.04774498229043683,0.03475182180668225
LAX,MSP,461,0.11713665943600868,9.919739696312364,0.11211395276255846,1535.0,0.030435069650755927,0.01584628076447133
LAX,ORD,1466,0.17326057298772168,15.590040927694407,0.14896491773511425,1744.0,0.047799152266058034,0.05039186030523855
LAX,PHL,574,0.1794425087108014,13.630662020905923,0.153764845422184,2402.0,0.03900516444686056,0.01973051010587103
LAX,PHX,1518,0.24176548089591568,14.942028985507246,0.24358258857374712,370.0,0.06062058224511801,0.05217929327650213
LAX,SAN,524,0.1183206106870229,8.435114503816793,0.16200704908955002,109.0,0.037115738773197335,0.01801182455657913
LAX,SEA,1559,0.1597177677998717,9.028864656831303,0.16435905648276553,954.0,0.09063426544968316,0.05358861542692149
LAX,SFO,2545,0.43850687622789786,27.469548133595286,0.40605163281960177,337.0,0.1317765235851499,0.08748109445895778
LAX,SLC,1382,0.11866859623733719,7.918958031837916,0.14344102857308888,590.0,0.08664033602908909,0.04750446858242816
LAX,TPA,309,0.1488673139158576,9.77346278317152,0.1460779029023712,2158.0,0.02002592352559948,0.010621476694623952
LGA,ATL,1904,0.13760504201680673,11.211134453781513,0.14845093862132,762.0,0.05506550597217804,0.09350751399666045
LGA,BNA,920,0.12608695652173912,9.914130434782608,0.15302429194672712,764.0,0.056022408963585436,0.045182202141243494
LGA,BOS,1881,0.1717171717171717,13.798511430090377,0.15262165598001248,184.0,0.08011414455470846,0.09237795894312936
LGA,CLT,1351,0.153960029607698,13.453737971872687,0.15617455444786055,544.0,0.06303069888961463,0.0663490816226304
LGA,DAL,328,0.17378048780487804,10.341463414634147,0.1996460892505474,1381.0,0.03680430879712747,0.016108437285138985
LGA,DCA,1071,0.10644257703081232,8.916900093370682,0.11235556010565435,214.0,0.06013475575519371,0.0525979766231215
LGA,DEN,1088,0.14613970588235295,12.457720588235293,0.15582006682735533,1620.0,0.03483271970545862,0.053432865140948825
LGA,DFW,1392,0.21408045977011494,22.50933908045977,0.23020313163506664,1389.0,0.050550168863710644,0.06836263628327276
LGA,DTW,961,0.13215400624349635,10.355879292403745,0.1396039626850444,502.0,0.05555234406613099,0.04719575680188587
LGA,FLL,1319,0.29946929492039426,23.503411675511753,0.2436945424974585,1076.0,0.07278446087628297,0.06477752676554366
LGA,IAH,775,0.1896774193548387,16.76258064516129,0.17705254547612925,1416.0,0.042538009770020306,0.03806109419506925
LGA,LAS,7,0.0,0.0,0.13226447799069743,2242.0,0.0002845759817871372,0.00034377762498772225
LGA,LAX,1,0.0,0.0,0.07894736842105264,2469.0,3.434537711224069e-05,4.9111089283960316e-05
LGA,MCO,1405,0.26334519572953735,21.58291814946619,0.2139716115052465,950.0,0.05123249708284714,0.06900108044396425
LGA,MDW,580,0.1396551724137931,8.029310344827586,0.15211765323088244,725.0,0.05656329237370782,0.028484431784696986
LGA,MIA,1503,0.26746506986027946,20.457751164337992,0.2501355403617463,1096.0,0.07097992916174735,0.07381396719379235
LGA,MSP,581,0.08261617900172118,10.540447504302927,0.10390251187085338,1020.0,0.03835743051429326,0.028533542873980945
LGA,ORD,2426,0.1471558120362737,13.798021434460017,0.1499550328518942,733.0,0.07910009781545484,0.11914350260288774
LGA,PHL,167,0.10778443113772455,6.191616766467066,0.09684282114604204,96.0,0.011348192443598804,0.008201551910421373
LGA,PHX,3,0.3333333333333333,15.0,0.11550858027076771,2149.0,0.00011980352222355337,0.00014733326785188095
LGA,SLC,11,0.0,0.6363636363636364,0.06974164075055746,1983.0,0.0006896119365557018,0.0005402219821235635
LGA,TPA,688,0.251453488372093,19.3546511627907,0.22501354953642208,1010.0,0.04458846403110823,0.0337884294273647
MCO,ATL,2332,0.2538593481989708,19.463121783876502,0.22168350580961307,404.0,0.0674436764323105,0.08510948905109489
MCO,AUS,715,0.3412587412587413,23.876923076923077,0.29870339775442195,994.0,0.04801235562718238,0.026094890510948904
MCO,BNA,757,0.2655217965653897,15.910171730515192,0.26493663426929803,616.0,0.04609669954938497,0.02762773722627737
MCO,BOS,1307,0.2364192807957154,20.198163733741392,0.20938691020473302,1121.0,0.0556667660462541,0.0477007299270073
MCO,BWI,1431,0.2487770789657582,17.095737246680642,0.2525477523420558,787.0,0.11460836136472849,0.05222627737226277
MCO,CLT,1463,0.2734107997265892,21.53656869446343,0.2448299258004579,468.0,0.0682560418027433,0.053394160583941606
MCO,DAL,691,0.3458755426917511,19.44862518089725,0.28641391328903804,973.0,0.0775359066427289,0.02521897810218978
MCO,DCA,1335,0.2157303370786517,17.584269662921347,0.2285719625296631,759.0,0.07495788882650196,0.04872262773722628
MCO,DEN,1217,0.28430566967953985,20.612982744453575,0.24662456047182169,1546.0,0.038962702097006564,0.04441605839416058
MCO,DFW,1302,0.35944700460829493,28.678187403993856,0.30675563905614617,985.0,0.04728183898028108,0.04751824817518248
MCO,DTW,1112,0.29406474820143885,22.24730215827338,0.23225211173850194,957.0,0.06428117232209954,0.04058394160583942
MCO,EWR,1764,0.2046485260770975,16.4359410430839,0.1661726954247011,937.0,0.09552691432903715,0.06437956204379562
MCO,FLL,351,0.19658119658119658,11.823361823361823,0.18528445124773815,177.0,0.019368723098995694,0.01281021897810219
MCO,IAH,976,0.24487704918032788,20.572745901639344,0.21120239680797578,854.0,0.05357044843295461,0.03562043795620438
MCO,JFK,1050,0.24952380952380954,21.603809523809524,0.20301840193564794,944.0,0.06069013351829374,0.03832116788321168
MCO,LAS,297,0.39730639730639733,22.589225589225588,0.3180247638069644,2039.0,0.01207415237011139,0.01083941605839416
MCO,LAX,755,0.21589403973509932,15.124503311258279,0.1676808917232501,2218.0,0.025930759719741722,0.027554744525547445
